Date,Open,High,Low,Close,Adj Close,Volume
2016-01-25,2756.899902,2770.000000,2726.000000,2750.449951,2721.780762,157504
2016-01-27,2767.000000,2784.899902,2740.000000,2751.550049,2722.869629,289692
2016-01-28,2764.500000,2771.949951,2718.449951,2744.699951,2716.090820,477032
2016-01-29,2751.000000,2852.300049,2737.800049,2840.100098,2810.496338,325766
2016-02-01,2860.000000,2860.550049,2802.000000,2819.300049,2789.913330,240216
2016-02-02,2820.000000,2856.000000,2780.350098,2802.699951,2773.485840,201113
2016-02-03,2755.000000,2806.050049,2750.199951,2769.050049,2740.187012,135537
2016-02-04,2775.199951,2812.300049,2755.250000,2769.550049,2740.681641,103058
2016-02-05,2785.000000,2849.949951,2781.250000,2842.750000,2813.118652,127269
2016-02-08,2849.949951,2875.600098,2803.300049,2821.550049,2792.139648,109649
2016-02-09,2804.000000,2847.449951,2755.399902,2766.250000,2737.416016,239790
2016-02-10,2778.000000,2821.600098,2758.000000,2797.899902,2768.736328,192610
2016-02-11,2808.000000,2829.000000,2690.350098,2717.899902,2689.569824,314257
2016-02-12,2734.699951,2793.000000,2680.000000,2767.750000,2738.900146,704831
2016-02-15,2775.899902,2864.899902,2774.899902,2802.350098,2773.139893,182856
2016-02-16,2830.000000,2838.949951,2780.350098,2787.600098,2758.543457,250725
2016-02-17,2805.000000,2805.000000,2740.100098,2776.550049,2747.608887,110858
2016-02-18,2799.000000,2827.000000,2771.149902,2795.100098,2765.965576,211883
2016-02-19,2809.000000,2850.000000,2775.000000,2844.699951,2815.048584,225185
2016-02-22,2849.000000,2930.000000,2847.000000,2923.100098,2892.631104,291684
2016-02-23,2929.899902,2936.449951,2808.750000,2816.350098,2786.993896,233126
2016-02-24,2815.699951,2842.399902,2781.399902,2797.350098,2768.191895,201881
2016-02-25,2805.000000,2841.100098,2765.600098,2779.100098,2750.132080,185621
2016-02-26,2804.000000,2835.000000,2750.000000,2770.949951,2742.066895,483142
2016-02-29,2810.000000,2840.000000,2690.050049,2768.600098,2739.741943,521499
2016-03-01,2780.000000,2913.000000,2772.949951,2885.300049,2855.225342,357466
2016-03-02,2920.000000,3003.000000,2900.550049,2973.000000,2942.010742,481863
2016-03-03,3000.000000,3010.000000,2936.100098,2944.250000,2913.560791,376438
2016-03-04,2949.000000,2963.800049,2895.300049,2906.899902,2876.599854,184854
2016-03-08,2919.000000,2955.000000,2909.300049,2950.000000,2919.250488,365340
2016-03-09,2958.899902,3000.949951,2950.050049,2991.600098,2960.417236,482513
2016-03-10,3011.699951,3020.000000,2983.000000,2997.750000,2966.502930,474446
2016-03-11,2995.000000,3009.000000,2971.550049,2994.449951,2963.237549,306081
2016-03-14,3006.300049,3024.949951,2982.699951,3008.300049,2976.943115,287658
2016-03-15,3001.750000,3008.600098,2985.000000,2989.600098,2958.438232,381974
2016-03-16,2995.100098,2999.600098,2955.000000,2968.250000,2937.310547,257333
2016-03-17,2990.100098,3047.050049,2980.800049,3029.000000,2997.427246,475504
2016-03-18,3049.000000,3117.699951,3045.000000,3110.649902,3078.226074,474484
2016-03-21,3111.050049,3244.600098,3111.050049,3229.500000,3195.837402,624652
2016-03-22,3235.000000,3239.000000,3185.100098,3210.399902,3176.936279,658718
2016-03-23,3216.899902,3265.000000,3186.949951,3198.449951,3165.111084,352003
2016-03-28,3205.000000,3231.199951,3155.050049,3176.949951,3143.835205,494567
2016-03-29,3174.000000,3194.850098,3116.100098,3136.250000,3103.559326,277583
2016-03-30,3179.899902,3223.800049,3165.000000,3184.100098,3150.910889,403804
2016-03-31,3221.800049,3254.899902,3182.100098,3228.750000,3195.095459,699027
2016-04-01,3249.000000,3260.000000,3190.000000,3203.699951,3170.306152,274734
2016-04-04,3229.699951,3229.699951,3159.500000,3170.850098,3137.798828,131242
2016-04-05,3151.850098,3174.949951,3097.000000,3100.399902,3068.083008,226138
2016-04-06,3123.699951,3200.000000,3092.500000,3188.600098,3155.363770,327031
2016-04-07,3200.000000,3228.000000,3126.050049,3137.449951,3104.746826,186699
2016-04-08,3150.000000,3200.000000,3130.050049,3158.850098,3125.923828,310290
2016-04-11,3159.000000,3190.000000,3140.399902,3152.199951,3119.343018,258469
2016-04-12,3140.000000,3198.699951,3140.000000,3166.399902,3133.395020,274896
2016-04-13,3194.500000,3314.899902,3190.199951,3273.699951,3239.576660,593207
2016-04-18,3276.899902,3417.199951,3235.000000,3405.649902,3370.150879,511243
2016-04-20,3420.000000,3454.899902,3353.250000,3366.550049,3331.458984,257450
2016-04-21,3385.000000,3411.100098,3244.000000,3264.000000,3229.977783,186815
2016-04-22,3250.100098,3319.800049,3202.800049,3271.100098,3237.003662,302304
2016-04-25,3288.000000,3327.600098,3256.850098,3276.199951,3242.050537,710273
2016-04-26,3293.300049,3298.449951,3251.250000,3266.050049,3232.006348,292028
2016-04-27,3251.100098,3269.250000,3185.350098,3191.800049,3158.530273,349837
2016-04-28,3203.899902,3228.149902,3152.449951,3169.250000,3136.215576,352944
2016-04-29,3185.000000,3197.000000,3150.000000,3161.449951,3128.496582,223901
2016-05-02,3170.600098,3197.000000,3137.300049,3176.100098,3142.993896,151083
2016-05-03,3195.000000,3245.300049,3182.199951,3215.000000,3181.488281,328289
2016-05-04,3172.000000,3205.000000,3172.000000,3183.649902,3150.465088,127389
2016-05-05,3199.699951,3199.699951,3108.000000,3119.000000,3086.489258,281986
2016-05-06,3120.000000,3131.949951,3062.050049,3099.899902,3067.588379,237698
2016-05-09,3100.000000,3177.949951,3100.000000,3165.750000,3132.751709,305142
2016-05-10,3161.899902,3187.449951,3136.949951,3165.750000,3132.751709,179063
2016-05-11,3151.000000,3223.649902,3116.350098,3199.100098,3165.754395,242607
2016-05-12,3199.000000,3232.899902,3196.449951,3227.600098,3193.957275,173469
2016-05-13,3201.000000,3223.100098,3135.000000,3151.649902,3118.799072,157308
2016-05-16,3160.149902,3180.000000,3145.100098,3171.699951,3138.639893,137464
2016-05-17,3180.250000,3269.500000,3180.250000,3252.750000,3218.845215,329146
2016-05-18,3268.000000,3268.000000,3210.250000,3223.600098,3189.998779,219110
2016-05-19,3218.000000,3223.449951,3176.000000,3189.500000,3156.254395,132005
2016-05-20,3189.250000,3203.050049,3121.050049,3134.000000,3101.333008,126001
2016-05-23,3136.399902,3156.600098,3110.100098,3122.399902,3089.853760,127994
2016-05-24,3120.100098,3181.449951,3110.300049,3174.449951,3141.361084,121407
2016-05-25,3195.100098,3212.050049,3181.250000,3209.449951,3175.996094,289001
2016-05-26,3209.449951,3229.000000,3195.100098,3213.649902,3180.152588,319159
2016-05-27,3216.000000,3255.000000,3216.000000,3248.300049,3214.441406,234528
2016-05-30,3257.100098,3257.100098,3192.050049,3212.199951,3178.717529,177145
2016-05-31,3222.000000,3249.600098,3206.750000,3226.699951,3193.066406,237511
2016-06-01,3226.699951,3259.750000,3207.850098,3228.250000,3194.600586,124069
2016-06-02,3230.000000,3244.800049,3206.500000,3232.949951,3199.251465,100251
2016-06-03,3235.000000,3254.649902,3183.300049,3189.250000,3156.007080,169178
